query_id,user_id,selected_ingredients,recipe_id,title,num_selected,used_count,missing_count,calories,protein,fat,carbs,sodium,cook_time,popularity,user_sim,relevance
q_522,user_156,"[""onion"", ""pasta"", ""egg"", ""rice"", ""mushroom""]",rec_1774,Recipe 1774,5,3,2,541,28.20908521169107,20.05457844281314,9.448381172884819,762.810753500429,29,49,0.11103962703962703,0.48211917019761275
q_522,user_156,"[""onion"", ""pasta"", ""egg"", ""rice"", ""mushroom""]",rec_887,Recipe 887,5,0,5,465,27.407563785031073,21.270685733595556,29.727773955721204,685.8279067582571,8,45,0.10241883116883116,0.05842540808137622
q_522,user_156,"[""onion"", ""pasta"", ""egg"", ""rice"", ""mushroom""]",rec_1196,Recipe 1196,5,0,5,134,20.195458447981817,19.472448919992342,53.069579639034814,420.67183993629163,11,53,0.09472619047619046,0.19842849697813286
q_522,user_156,"[""onion"", ""pasta"", ""egg"", ""rice"", ""mushroom""]",rec_105,Recipe 105,5,2,3,345,11.273693726289892,27.936579419803536,33.99279023822743,158.56392500190253,10,46,0.11482900432900432,0.3039812638924059
q_522,user_156,"[""onion"", ""pasta"", ""egg"", ""rice"", ""mushroom""]",rec_174,Recipe 174,5,2,3,224,1.9801956241998013,25.41462728204788,55.183103206052934,227.04687978198416,5,45,0.12682342657342655,0.33256956342703253
q_522,user_156,"[""onion"", ""pasta"", ""egg"", ""rice"", ""mushroom""]",rec_1733,Recipe 1733,5,2,3,576,25.833469497415205,16.728629533617273,90.8421269733976,0.0,5,47,0.09253463203463203,0.314432309407867
q_522,user_156,"[""onion"", ""pasta"", ""egg"", ""rice"", ""mushroom""]",rec_534,Recipe 534,5,0,5,560,32.718924219386565,18.891874397209126,32.235138929569224,383.2238654433361,20,61,0.09207539682539682,0.0011559323578779201
q_522,user_156,"[""onion"", ""pasta"", ""egg"", ""rice"", ""mushroom""]",rec_1272,Recipe 1272,5,1,4,380,22.054864275600202,21.143087530592478,40.03607012712828,73.19720868636813,62,56,0.09962337662337661,0.17482441881468502
q_522,user_156,"[""onion"", ""pasta"", ""egg"", ""rice"", ""mushroom""]",rec_901,Recipe 901,5,0,5,505,11.74199749912186,7.4839334302768705,71.95811720392817,205.78681880561012,21,65,0.08621428571428572,0.022477226806714934
q_522,user_156,"[""onion"", ""pasta"", ""egg"", ""rice"", ""mushroom""]",rec_1859,Recipe 1859,5,4,1,527,27.25160133403402,1.8995687747198176,47.87532484608082,919.7455023086876,46,45,0.07277669552669552,0.5921476334991703
q_522,user_156,"[""onion"", ""pasta"", ""egg"", ""rice"", ""mushroom""]",rec_168,Recipe 168,5,3,2,480,11.015320182089628,20.281811573691282,39.81762006711593,725.7686697494735,5,50,0.08462481962481963,0.42230346167219823
q_523,user_20,"[""apple""]",rec_440,Recipe 440,1,1,0,695,6.14012057601002,25.055892418358745,69.7822621665658,1081.4349236268388,52,56,0.08915873015873016,0.5991091233868979
q_523,user_20,"[""apple""]",rec_1635,Recipe 1635,1,0,1,255,11.47620758141208,28.496840249283796,37.74878941707643,715.7651483795019,7,59,0.11862004662004662,0.03018670174232725
q_523,user_20,"[""apple""]",rec_1072,Recipe 1072,1,0,1,249,29.443852228353897,21.516572721450174,19.52488104584299,209.9231453518562,31,50,0.09243362193362194,0.10342245799061425
q_523,user_20,"[""apple""]",rec_533,Recipe 533,1,1,0,379,36.84348516124981,30.000217150928222,73.94864362673539,195.7351286476304,15,50,0.10064213564213563,0.6811583398388287
q_523,user_20,"[""apple""]",rec_1630,Recipe 1630,1,0,1,344,16.531360120753895,28.58373231972127,47.30362080605292,487.3850997070769,22,46,0.11973737373737374,0.14585340263953708
q_523,user_20,"[""apple""]",rec_1948,Recipe 1948,1,0,1,256,17.750804604446483,17.98912064399632,15.260934831143093,274.0377513146927,16,40,0.10245779220779223,0.10286958488110595
q_523,user_20,"[""apple""]",rec_1947,Recipe 1947,1,0,1,399,22.208762260865264,27.067084702023088,27.721022811995162,378.7622724445839,6,36,0.06525,0.06707291565119294
q_523,user_20,"[""apple""]",rec_1466,Recipe 1466,1,0,1,420,26.756644532569766,12.032187673308247,30.83203273574412,504.8090660447139,50,53,0.07446428571428572,0.14639318337734633
q_523,user_20,"[""apple""]",rec_1909,Recipe 1909,1,0,1,174,14.727569722643874,24.85270334348204,55.60315434513325,839.4598319514452,5,40,0.06720238095238096,0.021309052033682628
q_523,user_20,"[""apple""]",rec_1936,Recipe 1936,1,1,0,446,26.45296958431043,24.38023605328097,34.74366353405881,788.1967639875004,14,58,0.11483119658119659,0.7144371871871911
q_523,user_20,"[""apple""]",rec_917,Recipe 917,1,0,1,417,18.67996147145728,12.117808952836828,1.4263713027431564,583.536114700799,38,53,0.07487301587301587,0.021781385570291606
q_523,user_20,"[""apple""]",rec_210,Recipe 210,1,0,1,336,31.48445709196755,21.132704105377645,11.234440433652665,675.768680372561,25,53,0.11571192696192695,0.10801747824177008
q_523,user_20,"[""apple""]",rec_689,Recipe 689,1,0,1,432,1.8445837047466362,25.36975696943741,64.50941090628939,344.9770038123872,25,45,0.0788968253968254,0.09326880042554259
q_523,user_20,"[""apple""]",rec_803,Recipe 803,1,1,0,637,41.59739260660999,1.3851554944451152,29.923214922246387,568.1957558736325,15,46,0.12470629370629371,0.7922572089054507
q_523,user_20,"[""apple""]",rec_983,Recipe 983,1,0,1,276,21.158319490095643,22.286041455784208,35.003936913293614,0.0,5,48,0.09346139971139969,0.053822343740514735
q_523,user_20,"[""apple""]",rec_1698,Recipe 1698,1,0,1,396,32.16165776782255,24.379522629797556,39.96970994103908,354.18101650595315,5,46,0.07154761904761904,0.22133078287876018
q_523,user_20,"[""apple""]",rec_734,Recipe 734,1,0,1,202,20.201064668690982,21.796222726319236,66.9029524090483,507.9216925380365,80,65,0.11389413364413364,0.11680257240834072
q_523,user_20,"[""apple""]",rec_857,Recipe 857,1,0,1,366,10.862066484164787,0.0,18.195298396284983,357.3254714080643,5,56,0.12334459984459985,0.01595814111385016
q_523,user_20,"[""apple""]",rec_885,Recipe 885,1,0,1,334,15.150455732017372,24.61518046378113,7.442043068358963,718.0865922661951,26,46,0.08577777777777776,0.04484754957066378
q_523,user_20,"[""apple""]",rec_1490,Recipe 1490,1,0,1,597,0.0,7.77249721261825,21.687354072830804,154.08549313978304,63,56,0.11447474747474747,0.15090832724105765
q_524,user_83,"[""beans""]",rec_693,Recipe 693,1,1,0,534,13.715142936892445,17.073693796697945,26.20168043942151,412.53209720947365,5,44,0.09496825396825395,0.7589516726524481
q_524,user_83,"[""beans""]",rec_156,Recipe 156,1,0,1,292,28.949243769444415,17.050503217079722,64.95484145347467,197.95281272683945,29,49,0.09524242424242425,0.1026259438441424
q_524,user_83,"[""beans""]",rec_1111,Recipe 1111,1,0,1,483,18.19014133985678,26.234079739950275,36.09594426341664,182.18281100883712,27,50,0.07932142857142857,0.10733143919066035
q_524,user_83,"[""beans""]",rec_1490,Recipe 1490,1,0,1,597,0.0,7.77249721261825,21.687354072830804,154.08549313978304,63,56,0.13261557886557887,0.02525602162208443
q_524,user_83,"[""beans""]",rec_1034,Recipe 1034,1,1,0,433,16.47912252546119,23.247582395335417,51.611353740712296,762.7691941671815,27,44,0.11943783993783995,0.7685486097554401
q_524,user_83,"[""beans""]",rec_865,Recipe 865,1,0,1,516,24.768135950246048,15.101580579935941,38.090547114278024,66.5483857896628,83,42,0.07562698412698414,0.05686385336009314
q_524,user_83,"[""beans""]",rec_1932,Recipe 1932,1,0,1,765,6.6498375435197605,19.145811671669335,78.83492244103405,731.2525469631026,20,37,0.12072513597513597,0.11859470193079102
q_524,user_83,"[""beans""]",rec_40,Recipe 40,1,0,1,502,16.89733243406544,23.241663524884423,37.397138912646305,429.09878949781546,29,49,0.08985425685425685,0.16915361666391288
q_524,user_83,"[""beans""]",rec_1405,Recipe 1405,1,0,1,368,31.621910526525827,29.012962112060258,21.139811920401897,148.64701119323317,8,43,0.11967521367521367,0.11705050374540553
q_524,user_83,"[""beans""]",rec_196,Recipe 196,1,0,1,246,38.54092566334188,32.21033695525353,51.64195406937232,332.05477034505043,54,47,0.0995357142857143,0.15824611280229786
q_524,user_83,"[""beans""]",rec_787,Recipe 787,1,0,1,448,7.031661528320271,13.4278829178891,24.685093625874874,371.6745213591857,92,44,0.11709090909090909,0.18458642067213518
q_524,user_83,"[""beans""]",rec_1006,Recipe 1006,1,1,0,356,24.441451710872574,28.157544866520695,52.049468725647266,712.0173672380167,5,48,0.12129234654234654,0.7197675419988239
q_524,user_83,"[""beans""]",rec_1356,Recipe 1356,1,0,1,454,8.263696074532021,10.060790708246067,63.058265124096195,970.194712516626,16,36,0.10593290043290043,0.033089989123886436
q_524,user_83,"[""beans""]",rec_599,Recipe 599,1,0,1,50,37.48575914058534,16.092680855918115,35.329750848302034,1191.4525769861798,6,49,0.0664047619047619,0.03519764459460715
q_524,user_83,"[""beans""]",rec_534,Recipe 534,1,0,1,560,32.718924219386565,18.891874397209126,32.235138929569224,383.2238654433361,20,61,0.07301984126984125,0.0739885856141973
q_524,user_83,"[""beans""]",rec_1152,Recipe 1152,1,0,1,479,23.044922016801447,9.424853297065685,52.46684601349657,365.0285960640014,5,38,0.10466630591630588,0.07161684056417356
q_524,user_83,"[""beans""]",rec_1816,Recipe 1816,1,0,1,722,9.952951392932041,30.835485233278696,25.56607091969115,138.72301903899688,94,49,0.058317460317460316,0.09335887996166865
q_524,user_83,"[""beans""]",rec_1481,Recipe 1481,1,0,1,464,8.060457779547669,7.923336470980653,15.492991268354,514.0718787390489,10,48,0.0961962481962482,0.0822019077934692
q_524,user_83,"[""beans""]",rec_1398,Recipe 1398,1,0,1,361,15.029475131643178,20.546948653746263,48.82839519785901,655.9045564730493,18,46,0.0852142857142857,0.10519965707178225
q_524,user_83,"[""beans""]",rec_370,Recipe 370,1,0,1,480,32.28980502489062,13.626922529712052,49.167734071029685,0.0,5,50,0.11198484848484848,0.046537924850968665
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_1250,Recipe 1250,3,1,2,389,5.93280567440442,19.237609826794024,69.93760547701712,216.6744812569847,23,45,0.0926890331890332,0.2770057205832733
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_1817,Recipe 1817,3,0,3,288,9.651089813108825,29.936896763006377,51.64054707234536,292.8393126217925,5,36,0.10210317460317458,0.1318939466841394
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_1310,Recipe 1310,3,0,3,388,33.13473161325237,13.035389102133117,77.28399051774699,198.60772258867416,35,58,0.08608730158730157,0.05488038637178162
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_890,Recipe 890,3,1,2,321,6.776525653167045,24.09064938334057,53.33255766913781,0.0,13,45,0.10608189033189032,0.28102311520998047
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_1178,Recipe 1178,3,0,3,210,7.704737487826138,21.072292884191526,30.002579309899353,297.67212035751754,40,53,0.06603968253968254,0.0
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_1059,Recipe 1059,3,0,3,589,31.612076717580283,15.63433948570334,65.26569004737408,0.0,27,47,0.07607792207792206,0.043462932599136916
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_671,Recipe 671,3,1,2,333,29.91750345446556,21.790705314571948,45.08852914853441,213.46919415003967,15,49,0.08143253968253968,0.34320729731458804
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_38,Recipe 38,3,0,3,275,14.398189598030305,27.47293605123262,52.207405308669294,393.72952181075556,13,56,0.0688531746031746,0.06300999749687582
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_1808,Recipe 1808,3,1,2,489,5.941403141345345,17.02104655256469,52.365786066214156,524.9977181645781,40,63,0.09333910533910535,0.38028262907390936
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_1999,Recipe 1999,3,0,3,341,28.164903425759306,28.214824391716363,34.48658499016571,315.2124161355965,5,46,0.09280555555555554,0.12535866904129173
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_1897,Recipe 1897,3,2,1,428,10.233068045272084,16.58533127138361,46.676752381547274,552.9475544821956,42,53,0.11224320124320122,0.5200484326891943
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_569,Recipe 569,3,1,2,390,6.104008365664345,30.40914082807374,25.059213586014508,413.0756795168728,107,47,0.08882936507936506,0.22732107525996464
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_663,Recipe 663,3,0,3,311,16.748372675783752,10.628829547612668,26.993686402758144,583.1121099175855,5,49,0.10555031080031078,0.07199434659436146
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_1555,Recipe 1555,3,0,3,394,28.063601006208263,13.554852808404501,11.809022391847837,423.72108046264844,42,56,0.09182936507936507,0.07038231159046136
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_1862,Recipe 1862,3,1,2,298,27.07487207205362,23.749076863007758,14.387757092777832,143.82132562859277,5,55,0.0844119769119769,0.24461870572038907
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_34,Recipe 34,3,0,3,644,5.698586220393674,15.599555133030162,42.61481154572183,832.3819867198347,20,59,0.10475388500388498,0.06447363861056622
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_1322,Recipe 1322,3,0,3,627,4.924470553665792,20.10021151740569,26.226111331095304,306.7085600541783,16,64,0.07301984126984128,0.11850729052774667
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_686,Recipe 686,3,0,3,380,11.483378256656067,12.410293010966551,20.425183273804677,318.27699501889384,27,38,0.079,0.10477014460900627
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_1600,Recipe 1600,3,0,3,444,18.04275020916117,25.379759698264888,20.942779188273988,146.59682101202503,10,50,0.08253968253968255,0.05621646904846385
q_525,user_52,"[""mushroom"", ""pepper"", ""beef""]",rec_837,Recipe 837,3,1,2,209,14.358851993884054,16.295673985895604,36.94999859699376,296.20575072925277,5,42,0.0989678932178932,0.2960185933084522
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_93,Recipe 93,5,2,3,253,15.308522798050653,25.269374126317903,72.41066890331754,871.1483905783416,32,48,0.09567279942279942,0.17764895168780886
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_277,Recipe 277,5,0,5,623,12.568657352320162,12.02997196417818,73.42965782364185,367.73226044232746,19,69,0.09301190476190474,0.15482840822172866
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_1689,Recipe 1689,5,0,5,725,9.319361524371608,16.37338028643921,63.81777072897539,0.0,22,57,0.08280158730158728,0.010228592559860486
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_1458,Recipe 1458,5,2,3,680,15.007980017240698,12.815160148388836,55.669312966494694,612.47986589722,50,54,0.09184848484848486,0.27110515944819363
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_1534,Recipe 1534,5,1,4,341,20.28320263677764,24.213602543067086,19.694152515003683,586.9707689916452,5,49,0.12178865578865578,0.22650618678108628
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_1845,Recipe 1845,5,2,3,542,12.354530948924886,26.459120154192018,63.83997831064566,800.1009223443864,69,52,0.09613167388167389,0.2951153289519353
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_541,Recipe 541,5,1,4,390,2.918806053918704,46.376948879639016,57.864892567342565,323.3679357534373,67,46,0.10619011544011542,0.14713415254695225
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_364,Recipe 364,5,1,4,358,28.451579711843216,19.511028165258946,11.8962030639285,384.27866482675915,19,58,0.09765151515151516,0.17066628220655367
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_1628,Recipe 1628,5,2,3,612,22.705134754664,3.9339726464199423,50.10778023464273,51.099142664966735,23,50,0.09744660894660895,0.398559460734495
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_1148,Recipe 1148,5,1,4,470,32.71899545423943,22.779824402189224,23.050522188698707,413.3656496713454,22,59,0.10920021645021645,0.15598264299362388
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_890,Recipe 890,5,2,3,321,6.776525653167045,24.09064938334057,53.33255766913781,0.0,13,45,0.08703860028860028,0.24222468697217264
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_147,Recipe 147,5,0,5,418,11.148365010001523,35.52561815489642,8.945458643679245,308.93920432684064,14,44,0.05998412698412697,0.07805564996559429
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_965,Recipe 965,5,1,4,361,9.778637561263771,9.432905516367754,60.94993829751981,116.2835237444582,7,42,0.07931746031746033,0.13825573545546122
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_1702,Recipe 1702,5,0,5,387,16.33397430161256,21.853966564677613,52.63800678315626,128.67984930073914,10,52,0.11708158508158505,0.15970470346843307
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_1439,Recipe 1439,5,2,3,473,23.149875354205008,26.240901831841356,21.905873888290394,704.4683026189027,10,56,0.10973193473193474,0.291709372494049
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_1099,Recipe 1099,5,0,5,316,31.962975438431386,37.86755448830323,34.74185604250068,0.0,27,49,0.10970815295815294,0.18739295998067257
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_1203,Recipe 1203,5,1,4,119,20.87106219305971,9.922157280823159,48.62176147274204,595.5573308546803,7,48,0.08828174603174603,0.2501766433311301
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_343,Recipe 343,5,1,4,265,4.740702812274042,26.17874800464568,60.89027972486922,561.1535282877281,45,56,0.0906010101010101,0.25204319436973976
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_1842,Recipe 1842,5,1,4,751,21.447654911176404,9.558128211359767,56.95857506710564,959.718206790537,40,53,0.09052777777777778,0.2535624172186766
q_526,user_104,"[""oats"", ""tomato"", ""cheese"", ""chicken"", ""garlic""]",rec_678,Recipe 678,5,0,5,384,11.575673698736736,27.50872779401332,53.08862054211242,691.6170897219165,9,48,0.09316666666666666,0.09211973233693481
q_527,user_114,"[""garlic""]",rec_1963,Recipe 1963,1,0,1,533,20.115579227714193,7.365153949388931,13.759022458525688,393.5437016252029,39,47,0.09463816738816738,0.053263936221483316
q_527,user_114,"[""garlic""]",rec_68,Recipe 68,1,0,1,390,7.889838002375434,13.481638921978409,40.94797342632828,141.87599041481428,5,57,0.13045532245532246,0.08645381143027671
q_527,user_114,"[""garlic""]",rec_1729,Recipe 1729,1,0,1,62,23.58386613128175,18.819302440778543,44.622265420990246,198.79712907847045,107,42,0.1116626984126984,0.053733332693299926
q_527,user_114,"[""garlic""]",rec_266,Recipe 266,1,0,1,458,18.967782470675036,22.653623493996285,28.34482684776836,0.0,30,54,0.07879761904761903,0.06340733259237555
q_527,user_114,"[""garlic""]",rec_676,Recipe 676,1,0,1,840,9.266719677771045,15.711520743939266,48.31673672572121,580.0638897232833,24,54,0.10180772005772008,0.07753503205794209
q_527,user_114,"[""garlic""]",rec_114,Recipe 114,1,0,1,374,21.467136864333227,32.06508966508357,23.66128658025528,510.6019926618703,53,50,0.08396031746031746,0.0812570198027825
q_527,user_114,"[""garlic""]",rec_1765,Recipe 1765,1,0,1,328,27.68248577152543,10.591779258079697,0.0,955.482723111835,49,44,0.07600396825396827,0.011347122504106043
q_527,user_114,"[""garlic""]",rec_1397,Recipe 1397,1,1,0,411,26.207117531051782,5.732876942333693,34.04177344003858,983.4485924704312,62,49,0.1032968142968143,0.6461848380480838
q_527,user_114,"[""garlic""]",rec_1759,Recipe 1759,1,0,1,446,34.76530037452702,27.213716777887587,55.35255524534709,622.1566866917301,32,44,0.0812063492063492,0.14268120469179238
q_527,user_114,"[""garlic""]",rec_492,Recipe 492,1,0,1,266,25.136144642310963,20.347137487525618,0.6299157312389241,596.4926752665069,31,42,0.09700396825396825,0.14379383039138616
q_527,user_114,"[""garlic""]",rec_1103,Recipe 1103,1,0,1,431,17.433454632977018,14.940970596076355,65.58167738884845,222.84875542097063,27,53,0.09243614718614718,0.01786294037696895
q_527,user_114,"[""garlic""]",rec_662,Recipe 662,1,1,0,394,5.957604337384112,18.658197893230753,50.38717491275776,902.0091838457571,27,46,0.099489898989899,0.6182414596933615
q_527,user_114,"[""garlic""]",rec_1784,Recipe 1784,1,0,1,279,24.562033191517433,15.979506997252102,54.90373763787655,844.9776654569773,57,63,0.10676282051282052,0.04112867502060041
q_527,user_114,"[""garlic""]",rec_1445,Recipe 1445,1,0,1,544,17.572711317871697,30.000374458259135,50.35455817380161,199.96457081147815,53,60,0.1291475468975469,0.04812704891862087
q_527,user_114,"[""garlic""]",rec_1004,Recipe 1004,1,0,1,256,43.17636788673879,5.927065565075974,14.037921926256843,794.2679727110738,34,43,0.0668095238095238,0.10284083015901672
q_527,user_114,"[""garlic""]",rec_876,Recipe 876,1,0,1,522,18.045273564140263,22.972272215850865,73.34513683499068,0.0,22,53,0.10602525252525252,0.11207313259361498
q_527,user_114,"[""garlic""]",rec_1524,Recipe 1524,1,0,1,347,11.577042832299313,19.20150846512204,27.767897075908305,0.0,25,41,0.11986441336441338,0.11661505732600627
q_527,user_114,"[""garlic""]",rec_353,Recipe 353,1,1,0,320,25.230790040023944,33.30867180367167,56.93036183454676,549.9299315488067,48,68,0.08821392496392494,0.7019855890134205
q_527,user_114,"[""garlic""]",rec_1547,Recipe 1547,1,0,1,326,14.464746316464446,24.78823910007813,45.86632369640948,261.8273300577236,10,66,0.11176370851370851,0.046865807044124394
q_527,user_114,"[""garlic""]",rec_770,Recipe 770,1,0,1,149,5.052438535503558,21.365973955887522,40.507705559445434,185.02795347276844,53,48,0.09765800865800864,0.16358275809557166
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_1548,Recipe 1548,5,1,4,219,10.099862860968607,11.749027000544757,40.92922546308379,423.36571809420246,5,54,0.09357106782106783,0.2354140398701391
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_510,Recipe 510,5,0,5,338,29.134737320174068,25.376299029498796,48.56372495621152,316.00200943765606,5,54,0.11901340326340323,0.13746609144934896
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_1059,Recipe 1059,5,0,5,589,31.612076717580283,15.63433948570334,65.26569004737408,0.0,27,47,0.09537229437229439,0.16283647102221688
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_1324,Recipe 1324,5,1,4,90,24.30362641506498,32.74653124038341,58.494436110268424,201.19255495358937,5,45,0.08073015873015872,0.21109488193062392
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_588,Recipe 588,5,0,5,239,37.19040612841821,11.036673414079383,44.38604674400872,637.5577931164203,220,43,0.0704563492063492,0.1664528487398914
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_1173,Recipe 1173,5,1,4,296,22.119580270015632,13.017796787784206,65.01317285876542,43.23280452628609,5,41,0.1316709956709957,0.22444722760251565
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_500,Recipe 500,5,1,4,398,17.843904214319778,16.281421177213346,25.430767566393143,495.85740123488665,64,51,0.08417063492063491,0.21458082908779327
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_1553,Recipe 1553,5,0,5,257,27.223054837827398,22.07096180342362,20.98490022832088,373.90717071198276,18,47,0.10140764790764789,0.13034295882437155
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_1533,Recipe 1533,5,1,4,203,21.91456136149935,27.351552319892512,30.836813428135724,763.7430111886028,19,59,0.09646825396825395,0.2863922405560868
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_833,Recipe 833,5,0,5,50,13.711020459576229,38.29329663527278,50.34674589367281,250.1160029135568,48,50,0.07582142857142857,0.13734416735945063
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_1760,Recipe 1760,5,1,4,410,11.82418413222309,9.449792446228155,25.594428468241365,1145.5941773601057,5,56,0.12772691197691197,0.19680018135371824
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_1145,Recipe 1145,5,2,3,397,23.747797521928042,22.382548333723474,40.91615937063193,420.6390635019069,7,41,0.09783730158730158,0.3695698291846261
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_1778,Recipe 1778,5,0,5,369,19.452536043237846,15.79014131986824,41.80083167733917,388.8975717780299,15,52,0.11177236652236652,0.134584961078639
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_106,Recipe 106,5,0,5,394,22.342147325365207,35.50500492814077,20.03291918522418,695.2967195429751,86,49,0.09934018759018759,0.15156511984219412
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_1374,Recipe 1374,5,1,4,456,17.374243406843778,32.81383398123635,2.2059303275690922,273.6609295596748,46,52,0.10527272727272725,0.28719380038009856
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_789,Recipe 789,5,1,4,269,27.062309747670696,22.27991163709061,52.49164618634488,69.69007423490677,5,52,0.11956682206682208,0.21104839184485427
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_401,Recipe 401,5,1,4,560,12.849781319697573,9.714234744938747,0.0,778.395430555014,5,42,0.1188924963924964,0.2846420053796238
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_661,Recipe 661,5,0,5,411,20.754177426124603,9.750719334142321,44.934427773972125,101.41099186284714,19,53,0.08547619047619046,0.11607853888403535
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_1048,Recipe 1048,5,2,3,242,28.461184692959336,18.965372101530765,30.208587059386566,412.56877634628296,61,38,0.11380158730158726,0.3739460395132265
q_528,user_77,"[""oats"", ""flour"", ""beans"", ""rice"", ""apple""]",rec_718,Recipe 718,5,3,2,326,33.28056888986968,10.27235483239999,48.132440684453485,348.2112597127496,39,50,0.10985209235209234,0.5407491591055072
q_529,user_56,"[""banana""]",rec_1720,Recipe 1720,1,0,1,318,28.258526698277095,1.3713641354876387,29.304554878843923,254.5133365367155,14,53,0.11077669552669552,0.14321142715342824
q_529,user_56,"[""banana""]",rec_173,Recipe 173,1,0,1,425,24.995269850954084,42.88682068797672,19.120543200034838,337.31185380039085,65,49,0.09294444444444444,0.10182132259577303
q_529,user_56,"[""banana""]",rec_44,Recipe 44,1,0,1,292,17.865528482881526,23.109075655980046,69.50712433899105,657.2978869606059,5,50,0.10489685314685314,0.0715657268688433
q_529,user_56,"[""banana""]",rec_1576,Recipe 1576,1,0,1,477,39.22224560269453,24.092125786065466,31.48150801364868,0.0,52,53,0.0939613997113997,0.19899935496908838
